sample_id	gene_name	target_id	target_type	gene_vl
RN16228422	RB1	cg19427472	T	0.819224
RN16228422	ARID1B	cg19436567	N	0.0313402
RN16228422	ARID1B	cg19436567	T	0.031146
RN16228422	BRCA1	cg19442659	N	0.573247
RN16228422	BRCA1	cg19442659	T	0.71804
RN16228422	RB1	cg19447496	N	0.937074
RN16228422	RB1	cg19447496	T	0.954167
RN16228422	BRCA1	cg19454999	N	0.612378
RN16228422	BRCA1	cg19454999	T	0.901801
RN16228422	ERBB2	cg19457603	N	0.734384
RN16228422	ERBB2	cg19457603	T	0.551837
RN16228422	ARID1B	cg19458452	N	0.825142
RN16228422	ARID1B	cg19458452	T	0.601739
RN16228422	RB1	cg19473653	N	0.561101
RN16228422	RB1	cg19473653	T	0.678752
RN16228422	CDKN2BAS	cg19481686	N	0.648131
RN16228422	CDKN2BAS	cg19481686	T	0.673652
RN16228422	IGF1R	cg19499624	N	0.89549
RN16228422	IGF1R	cg19499624	T	0.901273
RN16228422	PIK3CA	cg19522332	N	0.0350504
RN16228422	PIK3CA	cg19522332	T	0.0456607
RN16228422	ARHGAP31	cg19523333	N	0.0377185
RN16228422	ARHGAP31	cg19523333	T	0.0313642
RN16228422	BRCA1	cg19531713	N	0.073865
RN16228422	BRCA1	cg19531713	T	0.0860344
RN16228422	TEX14	cg19532212	N	0.93939
RN16228422	TEX14	cg19532212	T	0.960091
RN16228422	CDK4	cg19542346	N	0.564546
RN16228422	CDK4	cg19542346	T	0.853947
RN16228422	NOTCH3	cg19547929	N	0.741913
RN16228422	NOTCH3	cg19547929	T	0.734798
RN16228422	IGF1R	cg19620752	N	0.0493337
RN16228422	IGF1R	cg19620752	T	0.0563575
RN16228422	PTEN	cg19634213	N	0.0274384
RN16228422	PTEN	cg19634213	T	0.026767
RN16228422	BRCA2	cg19634711	N	0.0262023
RN16228422	BRCA2	cg19634711	T	0.0333683
RN16228422	ATM	cg19643901	N	0.925023
RN16228422	ATM	cg19643901	T	0.936842
RN16228422	AKT1	cg19645788	N	0.467962
RN16228422	AKT1	cg19645788	T	0.62868
RN16228422	ERBB2	cg19656808	N	0.556218
RN16228422	ERBB2	cg19656808	T	0.596619
RN16228422	FLJ45983	cg19657198	N	0.359778
RN16228422	FLJ45983	cg19657198	T	0.232858
RN16228422	PTEN	cg19659388	N	0.0411729
RN16228422	PTEN	cg19659388	T	0.0388084
RN16228422	EGFR	cg19664806	N	0.970511
RN16228422	EGFR	cg19664806	T	0.524212
RN16228422	FLJ45983	cg19679989	N	0.0685152
RN16228422	FLJ45983	cg19679989	T	0.0566059
RN16228422	MDM2	cg19722181	N	0.0734949
RN16228422	MDM2	cg19722181	T	0.0766062
RN16228422	PGAP3	cg19742036	N	0.0682212
RN16228422	PGAP3	cg19742036	T	0.152942
RN16228422	ERBB2	cg19752722	N	0.0211311
RN16228422	ERBB2	cg19752722	T	0.0509195
RN16228422	ARID1B	cg19817060	N	0.832816
RN16228422	ARID1B	cg19817060	T	0.862072
RN16228422	AKT1	cg19831386	N	0.641086
RN16228422	AKT1	cg19831386	T	0.828279
RN16228422	CDH1	cg19834745	N	0.662348
RN16228422	CDH1	cg19834745	T	0.600336
RN16228422	ERBB3	cg19869041	N	0.560237
RN16228422	ERBB3	cg19869041	T	0.692471
RN16228422	ATM	cg19892525	N	0.770583
RN16228422	ATM	cg19892525	T	0.748466
RN16228422	ARID1B	cg19897409	N	0.865195
RN16228422	ARID1B	cg19897409	T	0.840323
RN16228422	9.Mar	cg19923048	N	0.282507
RN16228422	9.Mar	cg19923048	T	0.634289
RN16228422	PIK3CA	cg19944119	N	0.90409
RN16228422	PIK3CA	cg19944119	T	0.925357
RN16228422	MET	cg19958057	N	0.0523918
RN16228422	MET	cg19958057	T	0.221557
RN16228422	IGF1R	cg19963768	N	0.0335075
RN16228422	IGF1R	cg19963768	T	0.0352403
RN16228422	CCND1	cg19964454	N	0.20733
RN16228422	CCND1	cg19964454	T	0.234649
RN16228422	MYC	cg19972619	N	0.0333875
RN16228422	MYC	cg19972619	T	0.0361319
RN16228422	CTCF	cg20006790	N	0.973814
RN16228422	CTCF	cg20006790	T	0.968547
RN16228422	ERBB2	cg20007836	N	0.214155
RN16228422	ERBB2	cg20007836	T	0.38447
RN16228422	AKT1	cg20018660	N	0.872962
RN16228422	AKT1	cg20018660	T	0.922345
RN16228422	EGFR	cg20041612	N	0.938593
RN16228422	EGFR	cg20041612	T	0.911257
RN16228422	EGFR	cg20062492	N	0.865483
RN16228422	EGFR	cg20062492	T	0.438676
RN16228422	ARID1B	cg20071654	N	0.952427
RN16228422	ARID1B	cg20071654	T	0.942326
RN16228422	CCND1	cg20094452	N	0.697977
RN16228422	CCND1	cg20094452	T	0.493914
RN16228422	PALB2	cg20102290	N	0.920808
RN16228422	PALB2	cg20102290	T	0.9172
RN16228422	ARHGAP31-AS1	cg20112617	N	0.081457
RN16228422	ARHGAP31-AS1	cg20112617	T	0.0788193
RN16228422	NBR1	cg20130344	N	0.0756233
RN16228422	NBR1	cg20130344	T	0.0680312
RN16228422	ARID1A	cg20135776	N	0.80168
RN16228422	ARID1A	cg20135776	T	0.5007
RN16228422	CDH1	cg20143820	N	0.81585
RN16228422	CDH1	cg20143820	T	0.943238
RN16228422	NEUROD2	cg20153196	N	0.134006
RN16228422	NEUROD2	cg20153196	T	0.459464
RN16228422	BRCA1	cg20185525	N	0.629435
RN16228422	BRCA1	cg20185525	T	0.636502
RN16228422	BRCA1	cg20187250	N	0.0302864
RN16228422	BRCA1	cg20187250	T	0.0395975
RN16228422	CCND1	cg20195046	N	0.950643
RN16228422	CCND1	cg20195046	T	0.958905
RN16228422	IGF1R	cg20239485	N	0.915223
RN16228422	IGF1R	cg20239485	T	0.932836
RN16228422	MAP2K4	cg20243357	N	0.0271823
RN16228422	MAP2K4	cg20243357	T	0.0311733
RN16228422	MDM2	cg20252600	N	0.932501
RN16228422	MDM2	cg20252600	T	0.935393
RN16228422	IGF1R	cg20253856	N	0.146116
RN16228422	IGF1R	cg20253856	T	0.214279
RN16228422	IGF1R	cg20258580	N	0.942974
RN16228422	IGF1R	cg20258580	T	0.926595
RN16228422	CDH1	cg20276769	N	0.922695
RN16228422	CDH1	cg20276769	T	0.950863
RN16228422	ARID3B	cg20277260	N	0.0367498
RN16228422	ARID3B	cg20277260	T	0.0343888
RN16228422	RB1	cg20294744	N	0.934963
RN16228422	RB1	cg20294744	T	0.929096
RN16228422	ALK	cg20311261	N	0.0214045
RN16228422	ALK	cg20311261	T	0.0562776
RN16228422	FLJ45983	cg20314737	N	0.0581367
RN16228422	FLJ45983	cg20314737	T	0.0452767
RN16228422	ARID1A	cg20325291	N	0.87303
RN16228422	ARID1A	cg20325291	T	0.920363
RN16228422	KILLIN	cg20337093	N	0.124289
RN16228422	KILLIN	cg20337093	T	0.107877
RN16228422	NPAT	cg20342375	N	0.0368879
RN16228422	NPAT	cg20342375	T	0.0450495
RN16228422	ARID1A	cg20385686	N	0.215025
RN16228422	ARID1A	cg20385686	T	0.2267
RN16228422	IGF1R	cg20388729	N	0.873452
RN16228422	IGF1R	cg20388729	T	0.924191
RN16228422	ARID1B	cg20408104	N	0.947386
RN16228422	ARID1B	cg20408104	T	0.929316
RN16228422	CDK4	cg20409636	N	0.25468
RN16228422	CDK4	cg20409636	T	0.286392
RN16228422	ARID1A	cg20413923	N	0.0813076
RN16228422	ARID1A	cg20413923	T	0.0880283
RN16228422	LPAR6	cg20432810	N	0.841314
RN16228422	LPAR6	cg20432810	T	0.853701
RN16228422	MDM2	cg20436746	N	0.854978
RN16228422	MDM2	cg20436746	T	0.870949
RN16228422	ARID1B	cg20444341	N	0.0290915
RN16228422	ARID1B	cg20444341	T	0.0308712
RN16228422	NBR1	cg20453070	N	0.0290296
RN16228422	NBR1	cg20453070	T	0.0280116
RN16228422	EGFR	cg20471739	N	0.962574
RN16228422	EGFR	cg20471739	T	0.919109
RN16228422	IGF1R	cg20479870	N	0.0483447
RN16228422	IGF1R	cg20479870	T	0.0401918
RN16228422	ARHGAP31	cg20525164	N	0.544765
RN16228422	ARHGAP31	cg20525164	T	0.371055
RN16228422	RAF1	cg20543603	N	0.977569
RN16228422	RAF1	cg20543603	T	0.976947
RN16228422	CDH1	cg20543683	N	0.397765
RN16228422	CDH1	cg20543683	T	0.310764
RN16228422	ARID1B	cg20596775	N	0.837243
RN16228422	ARID1B	cg20596775	T	0.848368
RN16228422	EGFR	cg20658486	N	0.925198
RN16228422	EGFR	cg20658486	T	0.529727
RN16228422	CDGAP	cg20677142	N	0.048671
RN16228422	CDGAP	cg20677142	T	0.0697311
RN16228422	ARID1B	cg20677939	N	0.0489437
RN16228422	ARID1B	cg20677939	T	0.0572199
RN16228422	NOTCH3	cg20688157	N	0.966047
RN16228422	NOTCH3	cg20688157	T	0.953981
RN16228422	EGFR	cg20706768	N	0.693504
RN16228422	EGFR	cg20706768	T	0.725341
RN16228422	NOTCH3	cg20712669	N	0.324511
RN16228422	NOTCH3	cg20712669	T	0.544751
RN16228422	CDH1	cg20716119	N	0.0839952
RN16228422	CDH1	cg20716119	T	0.0825376
RN16228422	CDH1	cg20750889	N	0.435046
RN16228422	CDH1	cg20750889	T	0.841252
RN16228422	NBR2	cg20760063	N	0.0288504
RN16228422	NBR2	cg20760063	T	0.0263434
RN16228422	EGFR	cg20773588	N	0.517558
RN16228422	EGFR	cg20773588	T	0.694081
RN16228422	PIK3CA	cg20779363	N	0.96378
RN16228422	PIK3CA	cg20779363	T	0.9712
RN16228422	RB1	cg20784263	N	0.0403646
RN16228422	RB1	cg20784263	T	0.0484069
RN16228422	CDGAP	cg20785333	N	0.0446088
RN16228422	CDGAP	cg20785333	T	0.0497418
RN16228422	IGF1R	cg20828292	N	0.982795
RN16228422	IGF1R	cg20828292	T	0.980585
RN16228422	PTEN	cg20849549	N	0.0734999
RN16228422	PTEN	cg20849549	T	0.0615762
RN16228422	NBR1	cg20865239	N	0.0352488
RN16228422	NBR1	cg20865239	T	0.0513649
RN16228422	MAP2K4	cg20919306	N	0.0609192
RN16228422	MAP2K4	cg20919306	T	0.140945
RN16228422	ALK	cg20921659	N	0.809963
RN16228422	ALK	cg20921659	T	0.902458
RN16228422	AKT1	cg20923444	N	0.93175
RN16228422	AKT1	cg20923444	T	0.957621
RN16228422	ALK	cg20954219	N	0.484076
RN16228422	ALK	cg20954219	T	0.408967
RN16228422	CDKN2A	cg21004841	N	0.0998589
RN16228422	CDKN2A	cg21004841	T	0.0844848
RN16228422	PTEN	cg21005484	N	0.977723
RN16228422	PTEN	cg21005484	T	0.967766
RN16228422	IGF1R	cg21043764	N	0.95584
RN16228422	IGF1R	cg21043764	T	0.954963
RN16228422	NEUROD2	cg21046967	N	0.0510389
RN16228422	NEUROD2	cg21046967	T	0.394113
RN16228422	TP53	cg21050342	N	0.0199901
RN16228422	TP53	cg21050342	T	0.0245868
RN16228422	CDH1	cg21099653	N	0.867413
RN16228422	CDH1	cg21099653	T	0.82347
RN16228422	IGF1R	cg21207686	N	0.961518
RN16228422	IGF1R	cg21207686	T	0.972082
RN16228422	IGF1R	cg21245492	N	0.946086
RN16228422	IGF1R	cg21245492	T	0.941425
RN16228422	PTEN	cg21250048	N	0.766046
RN16228422	PTEN	cg21250048	T	0.749438
RN16228422	NBR2	cg21253966	N	0.0380081
RN16228422	NBR2	cg21253966	T	0.0494433
RN16228422	NBR1	cg21269893	N	0.037532
RN16228422	NBR1	cg21269893	T	0.0457122
RN16228422	ARID1A	cg21294655	N	0.960426
RN16228422	ARID1A	cg21294655	T	0.953103
RN16228422	ALK	cg21312695	N	0.951655
RN16228422	ALK	cg21312695	T	0.606905
RN16228422	ARID1A	cg21329416	N	0.236872
RN16228422	ARID1A	cg21329416	T	0.248451
RN16228422	LOC101928739	cg21357016	N	0.0681103
RN16228422	LOC101928739	cg21357016	T	0.0520168
RN16228422	ARID1B	cg21427809	N	0.408442
RN16228422	ARID1B	cg21427809	T	0.471189
RN16228422	ARID1A	cg21454760	N	0.37491
RN16228422	ARID1A	cg21454760	T	0.41492
RN16228422	ARID1B	cg21457671	N	0.802725
RN16228422	ARID1B	cg21457671	T	0.893106
RN16228422	ARID1B	cg21460765	N	0.73096
RN16228422	ARID1B	cg21460765	T	0.88113
RN16228422	CDH1	cg21468244	N	0.782638
RN16228422	CDH1	cg21468244	T	0.782196
RN16228422	AKT1	cg21471928	N	0.67708
RN16228422	AKT1	cg21471928	T	0.683166
RN16228422	KILLIN	cg21480743	N	0.227102
RN16228422	KILLIN	cg21480743	T	0.176051
RN16228422	AKT1	cg21496913	N	0.0441308
RN16228422	AKT1	cg21496913	T	0.0471588
RN16228422	LPAR6	cg21512370	N	0.476872
RN16228422	LPAR6	cg21512370	T	0.459724
RN16228422	NOTCH3	cg21514227	N	0.178828
RN16228422	NOTCH3	cg21514227	T	0.509019
RN16228422	EGFR	cg21522996	N	0.914066
RN16228422	EGFR	cg21522996	T	0.549243
RN16228422	EGFR	cg21533717	N	0.743571
RN16228422	EGFR	cg21533717	T	0.422965
RN16228422	ALK	cg21550785	N	0.825134
RN16228422	ALK	cg21550785	T	0.717953
RN16228422	ARID1B	cg21552161	N	0.105918
RN16228422	ARID1B	cg21552161	T	0.430939
RN16228422	PIK3CA	cg21557407	N	0.0421734
RN16228422	PIK3CA	cg21557407	T	0.0514595
RN16228422	IGF1R	cg21572688	N	0.945222
RN16228422	IGF1R	cg21572688	T	0.957408
RN16228422	PTEN	cg21573601	N	0.0267469
RN16228422	PTEN	cg21573601	T	0.0324536
RN16228422	ARID1B	cg21584353	N	0.395805
RN16228422	ARID1B	cg21584353	T	0.255626
RN16228422	ARID1B	cg21603181	N	0.889931
RN16228422	ARID1B	cg21603181	T	0.93327
RN16228422	ARID1A	cg21628661	N	0.873644
RN16228422	ARID1A	cg21628661	T	0.933137
RN16228422	CDK4	cg21640861	N	0.0451745
RN16228422	CDK4	cg21640861	T	0.049488
RN16228422	PIK3CA	cg21652227	N	0.842946
RN16228422	PIK3CA	cg21652227	T	0.917779
RN16228422	EGFR	cg21681212	N	0.86021
RN16228422	EGFR	cg21681212	T	0.873426
RN16228422	ATM	cg21681962	N	0.958256
RN16228422	ATM	cg21681962	T	0.94656
RN16228422	ATM	cg21704255	N	0.682181
RN16228422	ATM	cg21704255	T	0.950726
RN16228422	IGF1R	cg21704381	N	0.972796
RN16228422	IGF1R	cg21704381	T	0.972777
RN16228422	NOTCH3	cg21726593	N	0.97127
RN16228422	NOTCH3	cg21726593	T	0.977323
RN16228422	CCND1	cg21742931	N	0.0281126
RN16228422	CCND1	cg21742931	T	0.0297473
RN16228422	IGF1R	cg21746425	N	0.480005
RN16228422	IGF1R	cg21746425	T	0.497886
RN16228422	ALK	cg21746633	N	0.894369
RN16228422	ALK	cg21746633	T	0.850737
RN16228422	RB1	cg21764143	N	0.868569
RN16228422	RB1	cg21764143	T	0.960749
RN16228422	ARID1B	cg21793517	N	0.87721
RN16228422	ARID1B	cg21793517	T	0.845866
RN16228422	MYC	cg21803052	N	0.0256791
RN16228422	MYC	cg21803052	T	0.0322605
RN16228422	EGFR	cg21808635	N	0.78901
RN16228422	EGFR	cg21808635	T	0.916566
RN16228422	RB1	cg21814667	N	0.0372885
RN16228422	RB1	cg21814667	T	0.0348439
RN16228422	CCND1	cg21815083	N	0.0816501
RN16228422	CCND1	cg21815083	T	0.0806047
RN16228422	AKT1	cg21822834	N	0.552443
RN16228422	AKT1	cg21822834	T	0.623125
RN16228422	NBR1	cg21824114	N	0.0276546
RN16228422	NBR1	cg21824114	T	0.0262429
RN16228422	WRAP53	cg21840333	N	0.473934
RN16228422	WRAP53	cg21840333	T	0.540268
RN16228422	PTEN	cg21842246	N	0.526716
RN16228422	PTEN	cg21842246	T	0.344205
RN16228422	EGFR	cg21901928	N	0.731907
RN16228422	EGFR	cg21901928	T	0.273592
RN16228422	RAF1	cg21971818	N	0.833652
RN16228422	RAF1	cg21971818	T	0.924526
RN16228422	ARID3B	cg21994152	N	0.670101
RN16228422	ARID3B	cg21994152	T	0.789662
RN16228422	ERBB2	cg22018815	N	0.760589
RN16228422	ERBB2	cg22018815	T	0.454291
RN16228422	ALK	cg22041207	N	0.535008
RN16228422	ALK	cg22041207	T	0.345384
RN16228422	ARID1A	cg22042546	N	0.235579
RN16228422	ARID1A	cg22042546	T	0.294784
RN16228422	ARID1B	cg22097171	N	0.982853
RN16228422	ARID1B	cg22097171	T	0.980526
RN16228422	MET	cg22116492	N	0.937552
RN16228422	MET	cg22116492	T	0.922588
RN16228422	EGFR	cg22130337	N	0.452025
RN16228422	EGFR	cg22130337	T	0.201478
RN16228422	ELDR	cg22140681	N	0.975322
RN16228422	ELDR	cg22140681	T	0.957815
RN16228422	BRCA2	cg22145805	N	0.878774
RN16228422	BRCA2	cg22145805	T	0.645283
RN16228422	TP53	cg22175811	N	0.0383753
RN16228422	TP53	cg22175811	T	0.0304671
RN16228422	NOTCH3	cg22311879	N	0.911681
RN16228422	NOTCH3	cg22311879	T	0.901602
RN16228422	CREBBP	cg22321985	N	0.913507
RN16228422	CREBBP	cg22321985	T	0.934829
RN16228422	MYC	cg22331096	N	0.108162
RN16228422	MYC	cg22331096	T	0.204445
RN16228422	MET	cg22371518	N	0.940621
RN16228422	MET	cg22371518	T	0.92878
RN16228422	IGF1R	cg22375192	N	0.0397606
RN16228422	IGF1R	cg22375192	T	0.0401872
RN16228422	IGF1R	cg22376913	N	0.841603
RN16228422	IGF1R	cg22376913	T	0.777703
RN16228422	PIK3CA	cg22384366	N	0.0293394
RN16228422	PIK3CA	cg22384366	T	0.0197178
RN16228422	EGFR	cg22396409	N	0.135648
RN16228422	EGFR	cg22396409	T	0.18955
RN16228422	IGF1R	cg22411961	N	0.36973
RN16228422	IGF1R	cg22411961	T	0.327363
RN16228422	EGFR	cg22427313	N	0.837523
RN16228422	EGFR	cg22427313	T	0.373147
RN16228422	ARID1B	cg22432367	N	0.0301421
RN16228422	ARID1B	cg22432367	T	0.0452906
RN16228422	NBR1	cg22435081	N	0.0343166
RN16228422	NBR1	cg22435081	T	0.0446953
RN16228422	EGFR	cg22448179	N	0.509618
RN16228422	EGFR	cg22448179	T	0.416619
RN16228422	IGF1R	cg22453634	N	0.958568
RN16228422	IGF1R	cg22453634	T	0.962127
RN16228422	PTEN	cg22461637	N	0.963228
RN16228422	PTEN	cg22461637	T	0.953059
RN16228422	IGF1R	cg22469798	N	0.508813
RN16228422	IGF1R	cg22469798	T	0.190517
RN16228422	ATM	cg22477592	N	0.0229789
RN16228422	ATM	cg22477592	T	0.0333425
RN16228422	CREBBP	cg22493759	N	0.913915
RN16228422	CREBBP	cg22493759	T	0.872887
RN16228422	ERBB3	cg22514674	N	0.0456564
RN16228422	ERBB3	cg22514674	T	0.0463092
RN16228422	CDH1	cg22520103	N	0.86403
RN16228422	CDH1	cg22520103	T	0.837698
RN16228422	LPAR6	cg22528339	N	0.884252
RN16228422	LPAR6	cg22528339	T	0.867815
RN16228422	NEUROD2	cg22534110	N	0.440863
RN16228422	NEUROD2	cg22534110	T	0.485687
RN16228422	PTEN	cg22564317	N	0.0311039
RN16228422	PTEN	cg22564317	T	0.0411463
RN16228422	NOTCH3	cg22568523	N	0.949786
RN16228422	NOTCH3	cg22568523	T	0.948243
RN16228422	IGF1R	cg22580712	N	0.0386363
RN16228422	IGF1R	cg22580712	T	0.0460422
RN16228422	ARHGAP31	cg22619842	N	0.949823
RN16228422	ARHGAP31	cg22619842	T	0.960339
RN16228422	CREBBP	cg22630180	N	0.907638
RN16228422	CREBBP	cg22630180	T	0.955515
RN16228422	ERBB2	cg22632017	N	0.0377814
RN16228422	ERBB2	cg22632017	T	0.0645749
RN16228422	FLJ45983	cg22647713	N	0.0927628
RN16228422	FLJ45983	cg22647713	T	0.0745767
RN16228422	MAP2K4	cg22652561	N	0.0261496
RN16228422	MAP2K4	cg22652561	T	0.0318945
RN16228422	ERBB3	cg22663240	N	0.0852523
RN16228422	ERBB3	cg22663240	T	0.132957
RN16228422	MAP2K4	cg22671970	N	0.647231
RN16228422	MAP2K4	cg22671970	T	0.615614
RN16228422	ATM	cg22678707	N	0.0475986
RN16228422	ATM	cg22678707	T	0.0610457
RN16228422	BRCA2	cg22682213	N	0.0309907
RN16228422	BRCA2	cg22682213	T	0.0336491
RN16228422	IGF1R	cg22707999	N	0.957088
RN16228422	IGF1R	cg22707999	T	0.947661
RN16228422	CDK4	cg22715954	N	0.0415362
RN16228422	CDK4	cg22715954	T	0.0428041
RN16228422	RB1	cg22766818	N	0.0405236
RN16228422	RB1	cg22766818	T	0.0503033
RN16228422	GATA3	cg22770911	N	0.285828
RN16228422	GATA3	cg22770911	T	0.338356
RN16228422	ALK	cg22774280	N	0.252568
RN16228422	ALK	cg22774280	T	0.22759
RN16228422	EGFR-AS1	cg22806257	N	0.548387
RN16228422	EGFR-AS1	cg22806257	T	0.646689
RN16228422	IGF1R	cg22806328	N	0.867373
RN16228422	IGF1R	cg22806328	T	0.960398
RN16228422	PIK3CA	cg22806557	N	0.020002
RN16228422	PIK3CA	cg22806557	T	0.0340767
RN16228422	NOTCH3	cg22809798	N	0.911372
RN16228422	NOTCH3	cg22809798	T	0.905717
RN16228422	CDH1	cg22832044	N	0.0388855
RN16228422	CDH1	cg22832044	T	0.0477963
RN16228422	ATM	cg22837512	N	0.0294699
RN16228422	ATM	cg22837512	T	0.0343771
RN16228422	CDK4	cg22870189	N	0.139914
RN16228422	CDK4	cg22870189	T	0.299311
RN16228422	AKT1	cg22870386	N	0.772362
RN16228422	AKT1	cg22870386	T	0.875283
RN16228422	GATA3	cg22892607	N	0.350775
RN16228422	GATA3	cg22892607	T	0.285185
RN16228422	CDH1	cg22913031	N	0.847449
RN16228422	CDH1	cg22913031	T	0.814355
RN16228422	TP53	cg22949073	N	0.77506
RN16228422	TP53	cg22949073	T	0.853665
RN16228422	AKT1	cg22991936	N	0.608631
RN16228422	AKT1	cg22991936	T	0.80738
RN16228422	ARID3B	cg23029506	N	0.104333
RN16228422	ARID3B	cg23029506	T	0.101985
RN16228422	RAF1	cg23032965	N	0.0298939
RN16228422	RAF1	cg23032965	T	0.0280222
RN16228422	IGF1R	cg23039580	N	0.0910419
RN16228422	IGF1R	cg23039580	T	0.323844
RN16228422	RAD51C	cg23043802	N	0.887863
RN16228422	RAD51C	cg23043802	T	0.905068
RN16228422	IGF1R	cg23047825	N	0.897526
RN16228422	IGF1R	cg23047825	T	0.932175
RN16228422	FLJ45983	cg23058185	N	0.0863649
RN16228422	FLJ45983	cg23058185	T	0.0433366
RN16228422	BRCA1	cg23084950	N	0.87047
RN16228422	BRCA1	cg23084950	T	0.877929
RN16228422	IGF1R	cg23085704	N	0.893454
RN16228422	IGF1R	cg23085704	T	0.899281
RN16228422	IGF1R	cg23091737	N	0.945474
RN16228422	IGF1R	cg23091737	T	0.938782
RN16228422	LINC00441	cg23112804	N	0.0610296
RN16228422	LINC00441	cg23112804	T	0.0687146
RN16228422	ARID1A	cg23113069	N	0.891273
RN16228422	ARID1A	cg23113069	T	0.929746
RN16228422	RAF1	cg23132451	N	0.898042
RN16228422	RAF1	cg23132451	T	0.906809
RN16228422	CDK4	cg23145915	N	0.0716623
RN16228422	CDK4	cg23145915	T	0.0946512
RN16228422	PTEN	cg23149470	N	0.13144
RN16228422	PTEN	cg23149470	T	0.336055
RN16228422	CDH1	cg23166227	N	0.919468
RN16228422	CDH1	cg23166227	T	0.9016
RN16228422	MYC	cg23187103	N	0.0273106
RN16228422	MYC	cg23187103	T	0.0335295
RN16228422	ARID1B	cg23191292	N	0.0694768
RN16228422	ARID1B	cg23191292	T	0.0597989
RN16228422	ARID1B	cg23222435	N	0.936444
RN16228422	ARID1B	cg23222435	T	0.931113
RN16228422	ATM	cg23275463	N	0.0568545
RN16228422	ATM	cg23275463	T	0.0447576
RN16228422	TP53	cg23290969	N	0.0237571
RN16228422	TP53	cg23290969	T	0.0256041
RN16228422	ARID1B	cg23303685	N	0.929943
RN16228422	ARID1B	cg23303685	T	0.904791
RN16228422	MET	cg23321228	N	0.903452
RN16228422	MET	cg23321228	T	0.930845
RN16228422	CDKN2B-AS1	cg23322868	N	0.673364
RN16228422	CDKN2B-AS1	cg23322868	T	0.478673
RN16228422	RAF1	cg23332193	N	0.848967
RN16228422	RAF1	cg23332193	T	0.865836
RN16228422	ERBB2	cg23333072	N	0.0557643
RN16228422	ERBB2	cg23333072	T	0.0333396
RN16228422	ALK	cg23375563	N	0.934914
RN16228422	ALK	cg23375563	T	0.792224
RN16228422	ATM	cg23389069	N	0.0206375
RN16228422	ATM	cg23389069	T	0.0391436
RN16228422	ARID1A	cg23395034	N	0.938652
RN16228422	ARID1A	cg23395034	T	0.936339
RN16228422	CREBBP	cg23418083	N	0.892219
RN16228422	CREBBP	cg23418083	T	0.942181
RN16228422	CDKN2B-AS1	cg23426614	N	0.040997
RN16228422	CDKN2B-AS1	cg23426614	T	0.0365602
RN16228422	TEX14	cg23436779	N	0.047264
RN16228422	TEX14	cg23436779	T	0.0623132
RN16228422	RAD51C	cg23459817	N	0.516826
RN16228422	RAD51C	cg23459817	T	0.642938
RN16228422	ALK	cg23518547	N	0.594626
RN16228422	ALK	cg23518547	T	0.295307
RN16228422	CDK4	cg23535526	N	0.0534737
RN16228422	CDK4	cg23535526	T	0.0603664
RN16228422	CREBBP	cg23545098	N	0.349145
RN16228422	CREBBP	cg23545098	T	0.533574
RN16228422	ARHGAP31-AS1	cg23574474	N	0.0591783
RN16228422	ARHGAP31-AS1	cg23574474	T	0.0605008
RN16228422	CREBBP	cg23581430	N	0.902979
RN16228422	CREBBP	cg23581430	T	0.873575
RN16228422	ARHGAP31	cg23601866	N	0.776669
RN16228422	ARHGAP31	cg23601866	T	0.313609
RN16228422	IGF1R	cg23603197	N	0.959941
RN16228422	IGF1R	cg23603197	T	0.954594
RN16228422	ARID1B	cg23603995	N	0.413326
RN16228422	ARID1B	cg23603995	T	0.41096
RN16228422	ERBB2	cg23613219	N	0.0357369
RN16228422	ERBB2	cg23613219	T	0.0276993
RN16228422	EGFR	cg23619144	N	0.7967
RN16228422	EGFR	cg23619144	T	0.524844
RN16228422	BRCA2	cg23628297	N	0.882864
RN16228422	BRCA2	cg23628297	T	0.86474
RN16228422	EGFR	cg23629685	N	0.883044
RN16228422	EGFR	cg23629685	T	0.558935
RN16228422	CDH1	cg23630973	N	0.84213
RN16228422	CDH1	cg23630973	T	0.814659
RN16228422	EGFR	cg23639122	N	0.965459
RN16228422	EGFR	cg23639122	T	0.734025
RN16228422	CDH1	cg23659216	N	0.455988
RN16228422	CDH1	cg23659216	T	0.791231
RN16228422	CDKN2B-AS1	cg23668793	N	0.0539268
RN16228422	CDKN2B-AS1	cg23668793	T	0.035792
RN16228422	IGF1R	cg23681489	N	0.0170472
RN16228422	IGF1R	cg23681489	T	0.0325453
RN16228422	GATA3	cg23687654	N	0.959557
RN16228422	GATA3	cg23687654	T	0.945254
RN16228422	IGF1R	cg23691216	N	0.882601
RN16228422	IGF1R	cg23691216	T	0.931654
RN16228422	IGF1R	cg23709782	N	0.970658
RN16228422	IGF1R	cg23709782	T	0.95238
RN16228422	ERBB2	cg23731030	N	0.03982
RN16228422	ERBB2	cg23731030	T	0.0483329
RN16228422	ERBB3	cg23731805	N	0.919812
RN16228422	ERBB3	cg23731805	T	0.906538
RN16228422	PTEN	cg23753021	N	0.0452994
RN16228422	PTEN	cg23753021	T	0.0482014
RN16228422	CCND1	cg23753457	N	0.0309727
RN16228422	CCND1	cg23753457	T	0.0296085
RN16228422	EGFR	cg23757825	N	0.960901
RN16228422	EGFR	cg23757825	T	0.822425
RN16228422	CREBBP	cg23762306	N	0.950981
