chromosome	start_pos	end_pos	gene	log2	cn	depth	probes	weight	sample_id
chr12	48577919	55420718	ACVR1B	-0.643529	1	100.594	1762	765.507	RN15037234
chr12	48577919	55420718	ACVRL1	-0.643529	1	100.594	1762	765.507	RN15037234
chr12	56075804	107372195	INHBE	-0.615828	1	88.1385	4339	1978.42	RN15037234
chr12	56075804	107372195	IGF1	-0.615828	1	88.1385	4339	1978.42	RN15037234
chr12	56075804	107372195	E2F7	-0.615828	1	88.1385	4339	1978.42	RN15037234
chr12	56075804	107372195	ERBB3	-0.615828	1	88.1385	4339	1978.42	RN15037234
chr12	56075804	107372195	APAF1	-0.615828	1	88.1385	4339	1978.42	RN15037234
chr12	56075804	107372195	CDK4	-0.615828	1	88.1385	4339	1978.42	RN15037234
chr12	56075804	107372195	STAT2	-0.615828	1	88.1385	4339	1978.42	RN15037234
chr12	56075804	107372195	GDF11	-0.615828	1	88.1385	4339	1978.42	RN15037234
chr12	56075804	107372195	INHBC	-0.615828	1	88.1385	4339	1978.42	RN15037234
chr12	56075804	107372195	MDM2	-0.615828	1	88.1385	4339	1978.42	RN15037234
chr12	56075804	107372195	DTX3	-0.615828	1	88.1385	4339	1978.42	RN15037234
chr12	56075804	107372195	CDK2	-0.615828	1	88.1385	4339	1978.42	RN15037234
chr12	56075804	107372195	MMP19	-0.615828	1	88.1385	4339	1978.42	RN15037234
chr12	107372195	133841395	DTX1	-0.0137216	2	117.061	3310	1464.83	RN15037234
chr12	107372195	133841395	NCOR2	-0.0137216	2	117.061	3310	1464.83	RN15037234
chr12	107372195	133841395	MMP17	-0.0137216	2	117.061	3310	1464.83	RN15037234
chr13	32786341	58299462	CCNA1	0.598636	3	143.017	1734	797.611	RN15037234
chr13	32786341	58299462	ARL11	0.598636	3	143.017	1734	797.611	RN15037234
chr13	32786341	58299462	SMAD9	0.598636	3	143.017	1734	797.611	RN15037234
chr13	32786341	58299462	FOXO1	0.598636	3	143.017	1734	797.611	RN15037234
chr13	32786341	58299462	BRCA2	0.598636	3	143.017	1734	797.611	RN15037234
chr14	22090093	29893340	MMP14	-0.639653	1	101.088	1128	515.618	RN15037234
chr14	32740957	86089800	SNW1	-0.589044	1	88.1724	4170	1912.36	RN15037234
chr14	32740957	86089800	TGFB3	-0.589044	1	88.1724	4170	1912.36	RN15037234
chr14	32740957	86089800	BMP4	-0.589044	1	88.1724	4170	1912.36	RN15037234
chr14	32740957	86089800	NUMB	-0.589044	1	88.1724	4170	1912.36	RN15037234
chr14	32740957	86089800	FANCM	-0.589044	1	88.1724	4170	1912.36	RN15037234
chr14	32740957	86089800	HIF1A	-0.589044	1	88.1724	4170	1912.36	RN15037234
chr14	32740957	86089800	RAD51B	-0.589044	1	88.1724	4170	1912.36	RN15037234
chr14	32740957	86089800	PSEN1	-0.589044	1	88.1724	4170	1912.36	RN15037234
chr14	86233515	107283157	AKT1	-0.673916	1	88.0962	2508	1116.13	RN15037234
chr14	86233515	107283157	JAG2	-0.673916	1	88.0962	2508	1116.13	RN15037234
chr15	38243281	48051486	RAD51	-0.62718	1	99.6033	1943	869.698	RN15037234
chr15	38243281	48051486	TP53BP1	-0.62718	1	99.6033	1943	869.698	RN15037234
chr15	38243281	48051486	DLL4	-0.62718	1	99.6033	1943	869.698	RN15037234
chr15	48052432	69349102	MAPK6	-0.0882677	2	111.758	2489	1103.68	RN15037234
chr15	48052432	69349102	MAP2K1	-0.0882677	2	111.758	2489	1103.68	RN15037234
chr15	48052432	69349102	SMAD3	-0.0882677	2	111.758	2489	1103.68	RN15037234
chr15	48052432	69349102	SMAD6	-0.0882677	2	111.758	2489	1103.68	RN15037234
chr15	48052432	69349102	MAP2K5	-0.0882677	2	111.758	2489	1103.68	RN15037234
chr15	48052432	69349102	ADAM10	-0.0882677	2	111.758	2489	1103.68	RN15037234
chr15	48052432	69349102	APH1B	-0.0882677	2	111.758	2489	1103.68	RN15037234
chr15	48052432	69349102	CYP19A1	-0.0882677	2	111.758	2489	1103.68	RN15037234
chr15	82336370	93998166	FANCI	-0.327777	2	102.376	1229	564.994	RN15037234
chr15	82336370	93998166	BLM	-0.327777	2	102.376	1229	564.994	RN15037234
chr15	93998166	99478762	IGF1R	0.476766	3	74.743	116	64.0546	RN15037234
chr15	99482392	102520892	IGF1R	-0.516917	1	91.341	348	156.074	RN15037234
chr16	60500	30100477	TSC2	0.366333	3	133.004	4567	2058.24	RN15037234
chr16	60500	30100477	MMP25	0.366333	3	133.004	4567	2058.24	RN15037234
chr16	60500	30100477	PALB2	0.366333	3	133.004	4567	2058.24	RN15037234
chr16	60500	30100477	MLST8	0.366333	3	133.004	4567	2058.24	RN15037234
chr16	60500	30100477	PDPK1	0.366333	3	133.004	4567	2058.24	RN15037234
chr16	30102016	35193080	MAPK3	0.0221902	2	120.691	773	341.39	RN15037234
chr16	46457168	66551186	MMP2	-0.715918	1	82.7923	1555	722.986	RN15037234
chr16	46457168	66551186	RBL2	-0.715918	1	82.7923	1555	722.986	RN15037234
chr16	46457168	66551186	MMP15	-0.715918	1	82.7923	1555	722.986	RN15037234
chr16	66551687	70874121	E2F4	0.0544629	2	128.967	1240	556.999	RN15037234
chr16	66551687	70874121	CDH1	0.0544629	2	128.967	1240	556.999	RN15037234
chr16	71212770	80654834	WWOX	-0.01887	2	110.284	797	368.194	RN15037234
chr16	89389629	89882469	FANCA	0.575172	3	147.616	146	63.4025	RN15037234
chr16	89882469	90294253	FANCA	0.350163	3	134.283	110	45.635	RN15037234
chr17	6002	10248774	TP53	-0.787096	1	92.6082	2601	1168.26	RN15037234
chr17	6002	10248774	DPH1	-0.787096	1	92.6082	2601	1168.26	RN15037234
chr17	6002	10248774	RPA1	-0.787096	1	92.6082	2601	1168.26	RN15037234
chr17	6002	10248774	HES7	-0.787096	1	92.6082	2601	1168.26	RN15037234
chr17	10448747	14983754	MAP2K4	-0.727902	1	79.6244	301	142.605	RN15037234
chr17	15645215	22220573	MAPK7	-0.664147	1	92.471	1012	439.723	RN15037234
chr17	15645215	22220573	MAP2K3	-0.664147	1	92.471	1012	439.723	RN15037234
chr17	25268559	30228665	NF1	-0.66941	1	97.4517	986	440.263	RN15037234
chr17	30229165	38080520	ERBB2	0.0595084	2	124.752	1199	535.779	RN15037234
chr17	30229165	38080520	MMP28	0.0595084	2	124.752	1199	535.779	RN15037234
chr17	30229165	38080520	RAD51D	0.0595084	2	124.752	1199	535.779	RN15037234
chr17	30229165	38080520	CDK12	0.0595084	2	124.752	1199	535.779	RN15037234
chr17	38081020	43247218	STAT3	-0.716505	1	97.7044	1687	741.243	RN15037234
chr17	38081020	43247218	STAT5A	-0.716505	1	97.7044	1687	741.243	RN15037234
chr17	38081020	43247218	BRCA1	-0.716505	1	97.7044	1687	741.243	RN15037234
chr17	38081020	43247218	STAT5B	-0.716505	1	97.7044	1687	741.243	RN15037234
chr17	44248155	57958465	RAD51C	0.117449	2	118.609	1705	765.932	RN15037234
chr17	44248155	57958465	ITGB3	0.117449	2	118.609	1705	765.932	RN15037234
chr17	57963415	58824706	RPS6KB1	-0.298083	2	99.4593	161	68.6784	RN15037234
chr17	58825206	62290463	BRIP1	0.582854	3	154.787	618	274.124	RN15037234
chr17	58825206	62290463	MAP3K3	0.582854	3	154.787	618	274.124	RN15037234
chr17	73106395	81194710	RPTOR	0.480114	3	138.536	2108	940.55	RN15037234
chr17	73106395	81194710	RFNG	0.480114	3	138.536	2108	940.55	RN15037234
chr18	27879524	59352503	MAPK4	0.777201	3	140.6	1780	843.317	RN15037234
chr18	27879524	59352503	SMAD2	0.777201	3	140.6	1780	843.317	RN15037234
chr18	27879524	59352503	SMAD4	0.777201	3	140.6	1780	843.317	RN15037234
chr18	27879524	59352503	SMAD7	0.777201	3	140.6	1780	843.317	RN15037234
chr18	59483059	78016748	BCL2	1.73637	7	235.254	890	432.249	RN15037234
chr19	60500	1255127	STK11	-1.00888	1	67.5354	376	164.003	RN15037234
chr19	1277088	11925305	MAP2K2	0.662507	3	155.057	3272	1456.17	RN15037234
chr19	15222067	15337700	NOTCH3	0.890287	4	191.292	47	21.9584	RN15037234
chr19	16178444	20726863	GDF1	1.01525	4	175.093	1271	561.123	RN15037234
chr19	16178444	20726863	PIK3R2	1.01525	4	175.093	1271	561.123	RN15037234
chr19	28263182	44306609	DLL3	-0.78871	1	90.1529	3096	1382.21	RN15037234
chr19	28263182	44306609	TGFB1	-0.78871	1	90.1529	3096	1382.21	RN15037234
chr19	28263182	44306609	CCNE1	-0.78871	1	90.1529	3096	1382.21	RN15037234
chr19	28263182	44306609	PSENEN	-0.78871	1	90.1529	3096	1382.21	RN15037234
chr19	28263182	44306609	AKT2	-0.78871	1	90.1529	3096	1382.21	RN15037234
chr19	28263182	44306609	NUMBL	-0.78871	1	90.1529	3096	1382.21	RN15037234
chr19	28263182	44306609	XRCC1	-0.78871	1	90.1529	3096	1382.21	RN15037234
chr19	45179454	51331156	AKT1S1	-0.972171	1	79.4631	1989	879.233	RN15037234
chr19	56171480	59118483	PEG3	-0.749884	1	110.15	848	387.276	RN15037234
chr20	68258	26188389	BMP2	-0.646289	1	86.879	2065	950.178	RN15037234
chr20	68258	26188389	JAG1	-0.646289	1	86.879	2065	950.178	RN15037234
chr20	29420069	45204373	MMP24	-0.707436	1	90.2466	2392	1072.25	RN15037234
chr20	29420069	45204373	WFDC2	-0.707436	1	90.2466	2392	1072.25	RN15037234
chr20	29420069	45204373	MMP9	-0.707436	1	90.2466	2392	1072.25	RN15037234
chr20	29420069	45204373	BCL2L1	-0.707436	1	90.2466	2392	1072.25	RN15037234
chr20	29420069	45204373	RBL1	-0.707436	1	90.2466	2392	1072.25	RN15037234
chr20	29420069	45204373	E2F1	-0.707436	1	90.2466	2392	1072.25	RN15037234
chr20	29420069	45204373	SRC	-0.707436	1	90.2466	2392	1072.25	RN15037234
chr20	29420069	45204373	RBPJL	-0.707436	1	90.2466	2392	1072.25	RN15037234
chr20	29420069	45204373	ITCH	-0.707436	1	90.2466	2392	1072.25	RN15037234
chr20	53226890	62701389	BMP7	1.34731	5	198.417	1174	531.916	RN15037234
chr20	53226890	62701389	AURKA	1.34731	5	198.417	1174	531.916	RN15037234
chr21	46842946	48119395	SLC19A1	1.29785	5	206.327	328	144.321	RN15037234
chr22	16050500	20508931	COMT	-0.756771	1	84.7955	589	255.356	RN15037234
chr22	20609931	23482668	MAPK1	-0.727873	1	92.1707	503	217.295	RN15037234
chr22	23487484	24284264	MMP11	0.417372	3	141.855	153	65.632	RN15037234
chr22	24309716	51244066	MFNG	0.424954	3	136.895	4131	1826.66	RN15037234
chr22	24309716	51244066	EP300	0.424954	3	136.895	4131	1826.66	RN15037234
chr22	24309716	51244066	MAPK12	0.424954	3	136.895	4131	1826.66	RN15037234
chr22	24309716	51244066	CYP2D6	0.424954	3	136.895	4131	1826.66	RN15037234
chr22	24309716	51244066	CHEK2	0.424954	3	136.895	4131	1826.66	RN15037234
chr22	24309716	51244066	PDGFB	0.424954	3	136.895	4131	1826.66	RN15037234
chrX	2688562	58505576	BMP15	0.0542109	2	116.735	3904	1786.23	RN15037234
chrX	62042080	135426064	ATRX	0.136919	2	118.625	4208	1952.21	RN15037234
chr1	905629	29314392	HES4	-0.260643	2	113.163	5112	1692.44	RN05769486
chr1	905629	29314392	HES5	-0.260643	2	113.163	5112	1692.44	RN05769486
chr1	905629	29314392	MTOR	-0.260643	2	113.163	5112	1692.44	RN05769486
chr1	905629	29314392	HES2	-0.260643	2	113.163	5112	1692.44	RN05769486
chr1	905629	29314392	RPS6KA1	-0.260643	2	113.163	5112	1692.44	RN05769486
chr1	905629	29314392	ARID1A	-0.260643	2	113.163	5112	1692.44	RN05769486
chr1	905629	29314392	CASP9	-0.260643	2	113.163	5112	1692.44	RN05769486
chr1	905629	29314392	E2F2	-0.260643	2	113.163	5112	1692.44	RN05769486
chr1	905629	29314392	MMP23B	-0.260643	2	113.163	5112	1692.44	RN05769486
chr1	905629	29314392	MTHFR	-0.260643	2	113.163	5112	1692.44	RN05769486
chr1	905629	29314392	SPEN	-0.260643	2	113.163	5112	1692.44	RN05769486
chr1	31187087	40782388	HEYL	-0.159262	2	104.941	1791	603.829	RN05769486
chr1	31187087	40782388	HDAC1	-0.159262	2	104.941	1791	603.829	RN05769486
chr1	46212585	54661274	RAD54L	-0.0812754	2	91.7151	1063	366.655	RN05769486
chr1	46212585	54661274	ZFYVE9	-0.0812754	2	91.7151	1063	366.655	RN05769486
chr1	55589148	74737468	JAK1	0.0728174	2	67.5177	1212	449.248	RN05769486
chr1	55589148	74737468	DIRAS3	0.0728174	2	67.5177	1212	449.248	RN05769486
chr1	87634500	92757159	TGFBR3	0.410814	3	85.6456	413	144.019	RN05769486
chr1	103483315	119683322	GSTM1	-0.202009	2	92.0775	1685	585.045	RN05769486
chr1	103483315	119683322	CSF1	-0.202009	2	92.0775	1685	585.045	RN05769486
chr1	103483315	119683322	NRAS	-0.202009	2	92.0775	1685	585.045	RN05769486
chr1	119683822	121310662	NOTCH2	0.587688	3	126.522	159	51.0208	RN05769486
chr1	143645025	152086537	CD160	0.249429	2	122.647	1194	388.378	RN05769486
chr1	143645025	152086537	APH1A	0.249429	2	122.647	1194	388.378	RN05769486
chr1	153580023	228402828	PARP1	0.28453	2	104.879	8981	3101.57	RN05769486
chr1	153580023	228402828	TGFB2	0.28453	2	104.879	8981	3101.57	RN05769486
chr1	153580023	228402828	RAB25	0.28453	2	104.879	8981	3101.57	RN05769486
chr1	153580023	228402828	NCSTN	0.28453	2	104.879	8981	3101.57	RN05769486
chr1	153580023	228402828	PSEN2	0.28453	2	104.879	8981	3101.57	RN05769486
chr1	153580023	228402828	MDM4	0.28453	2	104.879	8981	3101.57	RN05769486
chr1	153580023	228402828	CD244	0.28453	2	104.879	8981	3101.57	RN05769486
chr2	1695671	92267022	SPTBN1	-0.12207	2	83.8772	7461	2663.14	RN05769486
chr2	1695671	92267022	BMP10	-0.12207	2	83.8772	7461	2663.14	RN05769486
chr2	1695671	92267022	FANCL	-0.12207	2	83.8772	7461	2663.14	RN05769486
chr2	1695671	92267022	MSH2	-0.12207	2	83.8772	7461	2663.14	RN05769486
chr2	1695671	92267022	MSH6	-0.12207	2	83.8772	7461	2663.14	RN05769486
chr2	1695671	92267022	ADAM17	-0.12207	2	83.8772	7461	2663.14	RN05769486
chr2	1695671	92267022	EPCAM	-0.12207	2	83.8772	7461	2663.14	RN05769486
chr2	1695671	92267022	E2F6	-0.12207	2	83.8772	7461	2663.14	RN05769486
chr2	95537297	135887714	INHBB	-0.0435979	2	90.7671	3223	1122.74	RN05769486
chr2	95537297	135887714	TGFBRAP1	-0.0435979	2	90.7671	3223	1122.74	RN05769486
chr2	95537297	135887714	MAP3K2	-0.0435979	2	90.7671	3223	1122.74	RN05769486
chr2	135888139	189838649	ACVR2A	-0.130701	2	76.9102	4315	1554.17	RN05769486
chr2	135888139	189838649	ACVR1	-0.130701	2	76.9102	4315	1554.17	RN05769486
chr2	135888139	189838649	ITGAV	-0.130701	2	76.9102	4315	1554.17	RN05769486
chr2	135888139	189838649	CIR1	-0.130701	2	76.9102	4315	1554.17	RN05769486
chr2	135888139	189838649	ACVR1C	-0.130701	2	76.9102	4315	1554.17	RN05769486
chr2	189961898	228563818	STAT1	-0.197888	2	84.7156	3850	1347.45	RN05769486
chr2	189961898	228563818	CXCR2	-0.197888	2	84.7156	3850	1347.45	RN05769486
chr2	189961898	228563818	CASP8	-0.197888	2	84.7156	3850	1347.45	RN05769486
chr2	189961898	228563818	IDH1	-0.197888	2	84.7156	3850	1347.45	RN05769486
chr2	189961898	228563818	INHA	-0.197888	2	84.7156	3850	1347.45	RN05769486
chr2	189961898	228563818	CTLA4	-0.197888	2	84.7156	3850	1347.45	RN05769486
chr2	189961898	228563818	CXCR1	-0.197888	2	84.7156	3850	1347.45	RN05769486
chr2	189961898	228563818	BMPR2	-0.197888	2	84.7156	3850	1347.45	RN05769486
chr2	189961898	228563818	BARD1	-0.197888	2	84.7156	3850	1347.45	RN05769486
chr2	189961898	228563818	ERBB4	-0.197888	2	84.7156	3850	1347.45	RN05769486
chr2	189961898	228563818	CASP10	-0.197888	2	84.7156	3850	1347.45	RN05769486
chr2	242151494	243188873	PDCD1	0.451336	3	129.238	217	71.9912	RN05769486
chr3	60500	90311186	ACVR2B	-0.110476	2	94.8162	8132	2915.55	RN05769486
chr3	60500	90311186	MLH1	-0.110476	2	94.8162	8132	2915.55	RN05769486
chr3	60500	90311186	RAF1	-0.110476	2	94.8162	8132	2915.55	RN05769486
chr3	60500	90311186	CDC25A	-0.110476	2	94.8162	8132	2915.55	RN05769486
chr3	60500	90311186	FANCD2	-0.110476	2	94.8162	8132	2915.55	RN05769486
chr3	60500	90311186	BAP1	-0.110476	2	94.8162	8132	2915.55	RN05769486
chr3	60500	90311186	RASSF1	-0.110476	2	94.8162	8132	2915.55	RN05769486
chr3	60500	90311186	DLEC1	-0.110476	2	94.8162	8132	2915.55	RN05769486
chr3	60500	90311186	TGFBR2	-0.110476	2	94.8162	8132	2915.55	RN05769486
chr3	93519633	167758675	ATR	-0.154323	2	78.7218	6017	2144.17	RN05769486
chr3	93519633	167758675	BTLA	-0.154323	2	78.7218	6017	2144.17	RN05769486
chr3	93519633	167758675	TIGIT	-0.154323	2	78.7218	6017	2144.17	RN05769486
chr3	93519633	167758675	DTX3L	-0.154323	2	78.7218	6017	2144.17	RN05769486
chr3	93519633	167758675	GSK3B	-0.154323	2	78.7218	6017	2144.17	RN05769486
chr3	167759060	170797445	TERC	0.822384	4	104.854	225	79.5738	RN05769486
chr3	167759060	170797445	EIF5A2	0.822384	4	104.854	225	79.5738	RN05769486
chr3	177653985	179301310	PIK3CA	0.890347	4	85.8349	102	35.1828	RN05769486
chr3	186947461	195306329	HES1	0.326179	3	83.3859	505	186.469	RN05769486
chr4	652624	49064030	FGFR3	-0.0824558	2	84.2949	3397	1238.89	RN05769486
chr4	652624	49064030	RBPJ	-0.0824558	2	84.2949	3397	1238.89	RN05769486
chr4	652624	49064030	CTBP1	-0.0824558	2	84.2949	3397	1238.89	RN05769486
chr4	52660617	190981567	KIT	-0.0951247	2	71.2496	8147	3003.01	RN05769486
chr4	52660617	190981567	CXCL8	-0.0951247	2	71.2496	8147	3003.01	RN05769486
chr4	52660617	190981567	FBXW7	-0.0951247	2	71.2496	8147	3003.01	RN05769486
chr4	52660617	190981567	BMP3	-0.0951247	2	71.2496	8147	3003.01	RN05769486
chr4	52660617	190981567	PDGFRA	-0.0951247	2	71.2496	8147	3003.01	RN05769486
chr4	52660617	190981567	CASP3	-0.0951247	2	71.2496	8147	3003.01	RN05769486
chr4	52660617	190981567	EIF4E	-0.0951247	2	71.2496	8147	3003.01	RN05769486
chr4	52660617	190981567	BMPR1B	-0.0951247	2	71.2496	8147	3003.01	RN05769486
chr4	52660617	190981567	NFKB1	-0.0951247	2	71.2496	8147	3003.01	RN05769486
chr4	52660617	190981567	SMAD1	-0.0951247	2	71.2496	8147	3003.01	RN05769486
chr4	52660617	190981567	CASP6	-0.0951247	2	71.2496	8147	3003.01	RN05769486
chr4	52660617	190981567	KDR	-0.0951247	2	71.2496	8147	3003.01	RN05769486
chr4	52660617	190981567	MAML3	-0.0951247	2	71.2496	8147	3003.01	RN05769486
chr5	10500	1471034	TERT	0.383559	3	129.516	350	112.521	RN05769486
chr5	1474083	45907753	DAB2	-0.131976	2	69.4097	2290	870.779	RN05769486
chr5	1474083	45907753	RICTOR	-0.131976	2	69.4097	2290	870.779	RN05769486
chr5	49555074	69361914	CCNB1	-0.147151	2	66.869	1252	452.348	RN05769486
chr5	49555074	69361914	PIK3R1	-0.147151	2	66.869	1252	452.348	RN05769486
chr5	49555074	69361914	MAP3K1	-0.147151	2	66.869	1252	452.348	RN05769486
chr5	70761913	140052312	SMAD5	-0.18237	2	75.3923	4775	1733.98	RN05769486
chr5	70761913	140052312	RAD50	-0.18237	2	75.3923	4775	1733.98	RN05769486
chr5	140871221	179334816	CSF1R	-0.142172	2	94.7946	3533	1254.23	RN05769486
chr5	140871221	179334816	HAVCR2	-0.142172	2	94.7946	3533	1254.23	RN05769486
chr5	140871221	179334816	FGF1	-0.142172	2	94.7946	3533	1254.23	RN05769486
chr5	140871221	179334816	SPARC	-0.142172	2	94.7946	3533	1254.23	RN05769486
chr5	140871221	179334816	PDGFRB	-0.142172	2	94.7946	3533	1254.23	RN05769486
chr5	140871221	179334816	MAML1	-0.142172	2	94.7946	3533	1254.23	RN05769486
chr5	179347291	180904760	MAPK9	0.488945	3	130.069	227	76.2709	RN05769486
chr6	656061	25916146	E2F3	0.0266607	2	80.1602	1615	595.808	RN05769486
chr6	656061	25916146	BMP6	0.0266607	2	80.1602	1615	595.808	RN05769486
chr6	29570754	58745455	VEGFA	-0.0056231	2	113.973	4952	1677.62	RN05769486
chr6	29570754	58745455	BMP5	-0.0056231	2	113.973	4952	1677.62	RN05769486
chr6	29570754	58745455	CDKN1A	-0.0056231	2	113.973	4952	1677.62	RN05769486
chr6	29570754	58745455	MAPK14	-0.0056231	2	113.973	4952	1677.62	RN05769486
chr6	29570754	58745455	MDC1	-0.0056231	2	113.973	4952	1677.62	RN05769486
chr6	29570754	58745455	HLA-G	-0.0056231	2	113.973	4952	1677.62	RN05769486
chr6	29570754	58745455	FANCE	-0.0056231	2	113.973	4952	1677.62	RN05769486
chr6	29570754	58745455	NOTCH4	-0.0056231	2	113.973	4952	1677.62	RN05769486
chr6	61944508	170144406	PLAGL1	-0.0979045	2	75.1661	7274	2651.4	RN05769486
chr6	61944508	170144406	ESR1	-0.0979045	2	75.1661	7274	2651.4	RN05769486
chr6	61944508	170144406	MAP3K5	-0.0979045	2	75.1661	7274	2651.4	RN05769486
chr6	61944508	170144406	FOXO3	-0.0979045	2	75.1661	7274	2651.4	RN05769486
chr6	61944508	170144406	HEY2	-0.0979045	2	75.1661	7274	2651.4	RN05769486
chr6	61944508	170144406	MAP3K4	-0.0979045	2	75.1661	7274	2651.4	RN05769486
chr6	61944508	170144406	HDAC2	-0.0979045	2	75.1661	7274	2651.4	RN05769486
chr6	61944508	170144406	RPS6KA2	-0.0979045	2	75.1661	7274	2651.4	RN05769486
chr6	170151374	171054567	DLL1	0.569549	3	109.613	83	28.8646	RN05769486
chr7	10500	939869	PDGFA	0.592691	3	127.405	109	36.1396	RN05769486
chr7	940145	57938684	LFNG	-0.0259498	2	85.9581	4486	1579.41	RN05769486
chr7	940145	57938684	EGFR	-0.0259498	2	85.9581	4486	1579.41	RN05769486
chr7	940145	57938684	PMS2	-0.0259498	2	85.9581	4486	1579.41	RN05769486
chr7	940145	57938684	INHBA	-0.0259498	2	85.9581	4486	1579.41	RN05769486
chr7	61657308	141430177	PIK3CG	-0.0509457	2	88.9776	7071	2465.2	RN05769486
chr7	61657308	141430177	CDK6	-0.0509457	2	88.9776	7071	2465.2	RN05769486
chr7	61657308	141430177	BRAF	-0.0509457	2	88.9776	7071	2465.2	RN05769486
chr7	61657308	141430177	MET	-0.0509457	2	88.9776	7071	2465.2	RN05769486
chr7	61657308	141430177	DTX2	-0.0509457	2	88.9776	7071	2465.2	RN05769486
chr7	142211639	157926807	RHEB	-0.105094	2	105.698	1718	601.932	RN05769486
chr7	142211639	157926807	CUL1	-0.105094	2	105.698	1718	601.932	RN05769486
chr8	1286257	39496108	WRN	-0.205039	2	86.7974	3064	1087.58	RN05769486
chr8	1286257	39496108	FGFR1	-0.205039	2	86.7974	3064	1087.58	RN05769486
chr8	1286257	39496108	EIF4EBP1	-0.205039	2	86.7974	3064	1087.58	RN05769486
chr8	47458041	145700415	PTK2	0.196011	2	85.2691	6336	2320.38	RN05769486
chr8	47458041	145700415	HEY1	0.196011	2	85.2691	6336	2320.38	RN05769486
chr8	47458041	145700415	MMP16	0.196011	2	85.2691	6336	2320.38	RN05769486
chr8	47458041	145700415	E2F5	0.196011	2	85.2691	6336	2320.38	RN05769486
chr8	47458041	145700415	MYC	0.196011	2	85.2691	6336	2320.38	RN05769486
chr8	47458041	145700415	NBN	0.196011	2	85.2691	6336	2320.38	RN05769486
chr9	1051815	47317179	RPS6	0.02432	2	87.3955	2801	1024.52	RN05769486
chr9	1051815	47317179	CDKN2A	0.02432	2	87.3955	2801	1024.52	RN05769486
chr9	1051815	47317179	CDKN2B	0.02432	2	87.3955	2801	1024.52	RN05769486
chr9	1051815	47317179	FANCG	0.02432	2	87.3955	2801	1024.52	RN05769486
chr9	1051815	47317179	JAK2	0.02432	2	87.3955	2801	1024.52	RN05769486
chr9	65602569	140605499	NOTCH1	-0.0852473	2	99.6606	8064	2786.15	RN05769486
chr9	65602569	140605499	TGFBR1	-0.0852473	2	99.6606	8064	2786.15	RN05769486
chr9	65602569	140605499	TSC1	-0.0852473	2	99.6606	8064	2786.15	RN05769486
